a,b,c,t
76,31,21,12.0319670665968
76,31,26,11.96781534787374
76,31,31,11.917550472306113
76,31,36,11.87651345470422
76,31,41,11.84201314365322
76,31,46,11.812363978487234
76,31,51,11.786445069341594
76,31,56,11.763475792938575
76,31,61,11.742892151513331
76,31,66,11.724274272242358
76,31,71,11.707301702254604
76,31,76,11.691724674921081
76,31,81,11.677344986417365
76,31,86,11.664002884473362
76,31,91,11.651567845697194
76,31,96,11.639931941524253
76,36,1,13.975583586653105
76,36,6,12.943340855493165
76,36,11,12.698835572706114
76,36,16,12.56765914129666
76,36,21,12.480562268509692
76,36,26,12.416410549786631
76,36,31,12.366145674219005
76,36,36,12.325108656617111
76,36,41,12.290608345566113
76,36,46,12.260959180400127
76,36,51,12.235040271254485
76,36,56,12.212070994851468
76,36,61,12.191487353426224
76,36,66,12.172869474155249
76,36,71,12.155896904167495
76,36,76,12.140319876833972
76,36,81,12.125940188330256
76,36,86,12.112598086386253
76,36,91,12.100163047610085
76,36,96,12.088527143437144
76,41,1,14.3657429713977
76,41,6,13.333500240237758
76,41,11,13.088994957450709
76,41,16,12.957818526041253
76,41,21,12.870721653254286
76,41,26,12.806569934531225
76,41,31,12.756305058963598
76,41,36,12.715268041361705
76,41,41,12.680767730310706
76,41,46,12.651118565144719
76,41,51,12.62519965599908
76,41,56,12.60223037959606
76,41,61,12.581646738170816
76,41,66,12.563028858899843
76,41,71,12.546056288912089
76,41,76,12.530479261578567
76,41,81,12.516099573074849
76,41,86,12.502757471130847
76,41,91,12.490322432354679
76,41,96,12.478686528181738
76,46,1,14.71095096075206
76,46,6,13.67870822959212
76,46,11,13.43420294680507
76,46,16,13.303026515395615
76,46,21,13.215929642608646
76,46,26,13.151777923885588
76,46,31,13.10151304831796
76,46,36,13.060476030716066
76,46,41,13.025975719665068
76,46,46,12.996326554499081
76,46,51,12.97040764535344
76,46,56,12.947438368950422
76,46,61,12.926854727525178
76,46,66,12.908236848254203
76,46,71,12.891264278266451
76,46,76,12.875687250932927
76,46,81,12.86130756242921
76,46,86,12.84796546048521
76,46,91,12.835530421709041
76,46,96,12.8238945175361
76,51,1,15.020503669457753
76,51,6,13.988260938297811
76,51,11,13.743755655510762
76,51,16,13.612579224101307
76,51,21,13.52548235131434
76,51,26,13.46133063259128
76,51,31,13.411065757023652
76,51,36,13.370028739421759
76,51,41,13.33552842837076
76,51,46,13.305879263204773
76,51,51,13.279960354059133
76,51,56,13.256991077656114
76,51,61,13.23640743623087
76,51,66,13.217789556959897
76,51,71,13.200816986972143
76,51,76,13.18523995963862
76,51,81,13.170860271134902
76,51,86,13.157518169190901
76,51,91,13.145083130414733
76,51,96,13.133447226241792
76,56,1,15.301081843490223
76,56,6,14.268839112330282
76,56,11,14.024333829543233
76,56,16,13.893157398133779
76,56,21,13.80606052534681
76,56,26,13.74190880662375
76,56,31,13.691643931056122
76,56,36,13.65060691345423
76,56,41,13.61610660240323
76,56,46,13.586457437237243
76,56,51,13.560538528091604
76,56,56,13.537569251688584
76,56,61,13.51698561026334
76,56,66,13.498367730992367
76,56,71,13.481395161004613
76,56,76,13.46581813367109
76,56,81,13.451438445167373
76,56,86,13.438096343223371
76,56,91,13.425661304447203
76,56,96,13.414025400274262
76,61,1,15.55764836380471
76,61,6,14.525405632644768
76,61,11,14.280900349857719
76,61,16,14.149723918448265
76,61,21,14.062627045661296
76,61,26,13.998475326938236
76,61,31,13.948210451370608
76,61,36,13.907173433768715
76,61,41,13.872673122717716
76,61,46,13.843023957551729
76,61,51,13.81710504840609
76,61,56,13.79413577200307
76,61,61,13.773552130577826
76,61,66,13.754934251306853
76,61,71,13.7379616813191
76,61,76,13.722384653985577
76,61,81,13.708004965481859
76,61,86,13.694662863537857
76,61,91,13.68222782476169
76,61,96,13.670591920588748
76,66,1,15.793990997364052
76,66,6,14.761748266204112
76,66,11,14.517242983417061
76,66,16,14.386066552007607
76,66,21,14.298969679220638
76,66,26,14.23481796049758
76,66,31,14.184553084929952
76,66,36,14.143516067328058
76,66,41,14.10901575627706
76,66,46,14.079366591111073
76,66,51,14.053447681965432
76,66,56,14.030478405562414
76,66,61,14.009894764137169
76,66,66,13.991276884866195
76,66,71,13.974304314878442
76,66,76,13.958727287544919
76,66,81,13.944347599041203
76,66,86,13.9310054970972
76,66,91,13.918570458321032
76,66,96,13.90693455414809
76,71,1,16.01306640240872
76,71,6,14.98082367124878
76,71,11,14.736318388461731
76,71,16,14.605141957052277
76,71,21,14.518045084265308
76,71,26,14.453893365542248
76,71,31,14.403628489974622
76,71,36,14.362591472372728
76,71,41,14.328091161321728
76,71,46,14.298441996155741
76,71,51,14.272523087010102
76,71,56,14.249553810607082
76,71,61,14.228970169181839
76,71,66,14.210352289910865
76,71,71,14.193379719923112
76,71,76,14.177802692589589
76,71,81,14.163423004085873
76,71,86,14.15008090214187
76,71,91,14.137645863365702
76,71,96,14.12600995919276
76,76,1,16.21722679214377
76,76,6,15.184984060983828
76,76,11,14.940478778196779
76,76,16,14.809302346787323
76,76,21,14.722205474000354
76,76,26,14.658053755277296
76,76,31,14.607788879709668
76,76,36,14.566751862107775
76,76,41,14.532251551056776
76,76,46,14.502602385890789
76,76,51,14.476683476745148
76,76,56,14.45371420034213
76,76,61,14.433130558916886
76,76,66,14.414512679645911
76,76,71,14.39754010965816
76,76,76,14.381963082324635
76,76,81,14.367583393820919
76,76,86,14.354241291876917
76,76,91,14.34180625310075
76,76,96,14.330170348927808
76,81,1,16.40837423530209
76,81,6,15.376131504142151
76,81,11,15.131626221355102
76,81,16,15.000449789945646
76,81,21,14.913352917158678
76,81,26,14.849201198435619
76,81,31,14.798936322867991
76,81,36,14.757899305266097
76,81,41,14.7233989942151
76,81,46,14.693749829049112
76,81,51,14.667830919903471
76,81,56,14.644861643500453
76,81,61,14.62427800207521
76,81,66,14.605660122804235
76,81,71,14.588687552816483
76,81,76,14.573110525482958
76,81,81,14.558730836979242
76,81,86,14.54538873503524
76,81,91,14.532953696259073
76,81,96,14.521317792086132
76,86,1,16.5880686600453
76,86,6,15.555825928885358
76,86,11,15.311320646098308
76,86,16,15.180144214688854
76,86,21,15.093047341901885
76,86,26,15.028895623178824
76,86,31,14.978630747611199
76,86,36,14.937593730009304
76,86,41,14.903093418958306
76,86,46,14.87344425379232
76,86,51,14.847525344646678
76,86,56,14.82455606824366
76,86,61,14.803972426818417
76,86,66,14.785354547547442
76,86,71,14.768381977559688
76,86,76,14.752804950226166
76,86,81,14.73842526172245
76,86,86,14.725083159778446
76,86,91,14.712648121002278
76,86,96,14.701012216829339
76,91,1,16.757605290835325
76,91,6,15.725362559675384
76,91,11,15.480857276888335
76,91,16,15.349680845478881
76,91,21,15.262583972691912
76,91,26,15.198432253968852
76,91,31,15.148167378401224
76,91,36,15.107130360799331
76,91,41,15.072630049748332
76,91,46,15.042980884582345
76,91,51,15.017061975436706
76,91,56,14.994092699033686
76,91,61,14.973509057608442
76,91,66,14.95489117833747
76,91,71,14.937918608349715
76,91,76,14.922341581016193
76,91,81,14.907961892512477
76,91,86,14.894619790568473
76,91,91,14.882184751792305
76,91,96,14.870548847619364
76,96,1,16.918071345688283
76,96,6,15.885828614528343
76,96,11,15.641323331741294
76,96,16,15.510146900331838
76,96,21,15.423050027544871
76,96,26,15.35889830882181
76,96,31,15.308633433254183
76,96,36,15.26759641565229
76,96,41,15.233096104601291
76,96,46,15.203446939435304
76,96,51,15.177528030289665
76,96,56,15.154558753886645
76,96,61,15.133975112461401
76,96,66,15.115357233190428
76,96,71,15.098384663202674
76,96,76,15.082807635869152
76,96,81,15.068427947365434
76,96,86,15.055085845421432
76,96,91,15.042650806645264
76,96,96,15.031014902472323
81,1,1,3.256884678477829
81,1,6,2.2246419473178882
81,1,11,1.9801366645308387
81,1,16,1.848960233121384
81,1,21,1.7618633603344154
81,1,26,1.697711641611356
81,1,31,1.6474467660437286
81,1,36,1.606409748441835
81,1,41,1.5719094373908362
81,1,46,1.5422602722248495
81,1,51,1.516341363079209
81,1,56,1.4933720866761908
81,1,61,1.4727884452509468
81,1,66,1.4541705659799726
81,1,71,1.4371979959922194
81,1,76,1.4216209686586962
81,1,81,1.4072412801549796
81,1,86,1.3938991782109775
81,1,91,1.3814641394348095
81,1,96,1.3698282352618687
81,6,1,8.632163086161993
81,6,6,7.5999203550020535
81,6,11,7.355415072215004
81,6,16,7.224238640805549
81,6,21,7.13714176801858
81,6,26,7.072990049295521
81,6,31,7.022725173727894
81,6,36,6.981688156126
81,6,41,6.9471878450750015
81,6,46,6.917538679909015
81,6,51,6.8916197707633735
81,6,56,6.868650494360356
81,6,61,6.848066852935112
81,6,66,6.829448973664138
81,6,71,6.812476403676385
81,6,76,6.796899376342862
81,6,81,6.7825196878391445
81,6,86,6.769177585895142
81,6,91,6.756742547118974
81,6,96,6.745106642946034
81,11,1,10.45057049687294
81,11,6,9.418327765713
81,11,11,9.173822482925951
81,11,16,9.042646051516495
81,11,21,8.955549178729527
81,11,26,8.891397460006468
81,11,31,8.84113258443884
81,11,36,8.800095566836946
81,11,41,8.765595255785948
81,11,46,8.735946090619962
81,11,51,8.71002718147432
81,11,56,8.687057905071303
81,11,61,8.666474263646059
81,11,66,8.647856384375084
81,11,71,8.630883814387332
81,11,76,8.615306787053807
81,11,81,8.600927098550091
81,11,86,8.58758499660609
81,11,91,8.575149957829922
81,11,96,8.56351405365698
81,16,1,11.574650845197173
81,16,6,10.542408114037231
81,16,11,10.297902831250182
81,16,16,10.166726399840728
81,16,21,10.07962952705376
81,16,26,10.015477808330699
81,16,31,9.965212932763073
81,16,36,9.924175915161179
81,16,41,9.88967560411018
81,16,46,9.860026438944193
81,16,51,9.834107529798553
81,16,56,9.811138253395535
81,16,61,9.79055461197029
81,16,66,9.771936732699317
81,16,71,9.754964162711563
81,16,76,9.73938713537804
81,16,81,9.725007446874324
81,16,86,9.71166534493032
81,16,91,9.699230306154153
81,16,96,9.687594401981212
81,21,1,12.390451991648098
81,21,6,11.358209260488158
81,21,11,11.113703977701107
81,21,16,10.982527546291653
81,21,21,10.895430673504684
81,21,26,10.831278954781626
81,21,31,10.781014079213998
81,21,36,10.739977061612104
81,21,41,10.705476750561106
81,21,46,10.675827585395119
81,21,51,10.649908676249478
81,21,56,10.62693939984646
81,21,61,10.606355758421216
81,21,66,10.587737879150241
81,21,71,10.57076530916249
81,21,76,10.555188281828965
81,21,81,10.540808593325249
81,21,86,10.527466491381247
81,21,91,10.515031452605077
81,21,96,10.503395548432138
81,26,1,13.031174292542275
81,26,6,11.998931561382335
81,26,11,11.754426278595284
81,26,16,11.62324984718583
81,26,21,11.536152974398862
81,26,26,11.472001255675803
81,26,31,11.421736380108175
81,26,36,11.380699362506281
81,26,41,11.346199051455283
81,26,46,11.316549886289296
81,26,51,11.290630977143655
81,26,56,11.267661700740637
81,26,61,11.247078059315394
81,26,66,11.228460180044419
81,26,71,11.211487610056666
81,26,76,11.195910582723142
81,26,81,11.181530894219426
81,26,86,11.168188792275423
81,26,91,11.155753753499255
81,26,96,11.144117849326316
81,31,1,13.558846291933268
81,31,6,12.526603560773326
81,31,11,12.282098277986277
81,31,16,12.150921846576823
81,31,21,12.063824973789854
81,31,26,11.999673255066794
81,31,31,11.949408379499166
81,31,36,11.908371361897274
81,31,41,11.873871050846276
81,31,46,11.844221885680287
81,31,51,11.818302976534648
81,31,56,11.795333700131629
81,31,61,11.774750058706385
81,31,66,11.756132179435411
81,31,71,11.739159609447658
81,31,76,11.723582582114135
81,31,81,11.709202893610419
81,31,86,11.695860791666416
81,31,91,11.683425752890248
81,31,96,11.671789848717307
81,36,1,14.007441493846159
81,36,6,12.975198762686219
81,36,11,12.730693479899168
81,36,16,12.599517048489714
81,36,21,12.512420175702745
81,36,26,12.448268456979687
81,36,31,12.398003581412059
81,36,36,12.356966563810165
81,36,41,12.322466252759167
81,36,46,12.29281708759318
81,36,51,12.266898178447539
81,36,56,12.243928902044521
81,36,61,12.223345260619277
81,36,66,12.204727381348302
81,36,71,12.18775481136055
81,36,76,12.172177784027026
81,36,81,12.15779809552331
81,36,86,12.144455993579307
81,36,91,12.132020954803139
81,36,96,12.1203850506302
81,41,1,14.397600878590753
81,41,6,13.365358147430811
81,41,11,13.120852864643762
81,41,16,12.989676433234308
81,41,21,12.90257956044734
81,41,26,12.838427841724279
81,41,31,12.788162966156651
81,41,36,12.747125948554759
81,41,41,12.71262563750376
81,41,46,12.682976472337772
81,41,51,12.657057563192133
81,41,56,12.634088286789114
81,41,61,12.61350464536387
81,41,66,12.594886766092896
81,41,71,12.577914196105143
81,41,76,12.56233716877162
81,41,81,12.547957480267902
81,41,86,12.5346153783239
81,41,91,12.522180339547733
81,41,96,12.510544435374792
81,46,1,14.742808867945113
81,46,6,13.710566136785173
81,46,11,13.466060853998124
81,46,16,13.334884422588669
81,46,21,13.2477875498017
81,46,26,13.183635831078641
81,46,31,13.133370955511014
81,46,36,13.09233393790912
81,46,41,13.057833626858121
81,46,46,13.028184461692135
81,46,51,13.002265552546493
81,46,56,12.979296276143476
81,46,61,12.958712634718232
81,46,66,12.940094755447257
81,46,71,12.923122185459505
81,46,76,12.90754515812598
81,46,81,12.893165469622264
81,46,86,12.879823367678263
81,46,91,12.867388328902095
81,46,96,12.855752424729154
81,51,1,15.052361576650807
81,51,6,14.020118845490865
81,51,11,13.775613562703816
81,51,16,13.644437131294362
81,51,21,13.557340258507393
81,51,26,13.493188539784333
81,51,31,13.442923664216705
81,51,36,13.401886646614813
81,51,41,13.367386335563813
81,51,46,13.337737170397826
81,51,51,13.311818261252187
81,51,56,13.288848984849167
81,51,61,13.268265343423923
81,51,66,13.24964746415295
81,51,71,13.232674894165196
81,51,76,13.217097866831674
81,51,81,13.202718178327956
81,51,86,13.189376076383954
81,51,91,13.176941037607786
81,51,96,13.165305133434845
81,56,1,15.332939750683277
81,56,6,14.300697019523335
81,56,11,14.056191736736286
81,56,16,13.925015305326832
81,56,21,13.837918432539864
81,56,26,13.773766713816803
81,56,31,13.723501838249176
81,56,36,13.682464820647283
81,56,41,13.647964509596283
81,56,46,13.618315344430297
81,56,51,13.592396435284657
81,56,56,13.569427158881638
81,56,61,13.548843517456394
81,56,66,13.53022563818542
81,56,71,13.513253068197667
81,56,76,13.497676040864144
81,56,81,13.483296352360428
81,56,86,13.469954250416425
81,56,91,13.457519211640257
81,56,96,13.445883307467316
81,61,1,15.589506270997763
81,61,6,14.557263539837821
81,61,11,14.312758257050772
81,61,16,14.181581825641318
81,61,21,14.09448495285435
81,61,26,14.03033323413129
81,61,31,13.980068358563662
81,61,36,13.939031340961769
81,61,41,13.90453102991077
81,61,46,13.874881864744783
81,61,51,13.848962955599143
81,61,56,13.825993679196124
81,61,61,13.80541003777088
81,61,66,13.786792158499907
81,61,71,13.769819588512153
81,61,76,13.75424256117863
81,61,81,13.739862872674914
81,61,86,13.726520770730911
81,61,91,13.714085731954743
81,61,96,13.702449827781802
81,66,1,15.825848904557105
81,66,6,14.793606173397166
81,66,11,14.549100890610115
81,66,16,14.41792445920066
81,66,21,14.330827586413692
81,66,26,14.266675867690633
81,66,31,14.216410992123006
81,66,36,14.175373974521111
81,66,41,14.140873663470114
81,66,46,14.111224498304127
81,66,51,14.085305589158486
81,66,56,14.062336312755468
81,66,61,14.041752671330224
81,66,66,14.023134792059249
81,66,71,14.006162222071495
81,66,76,13.990585194737973
81,66,81,13.976205506234257
81,66,86,13.962863404290253
81,66,91,13.950428365514085
81,66,96,13.938792461341144
81,71,1,16.044924309601775
81,71,6,15.012681578441834
81,71,11,14.768176295654785
81,71,16,14.63699986424533
81,71,21,14.549902991458362
81,71,26,14.485751272735301
81,71,31,14.435486397167676
81,71,36,14.394449379565781
81,71,41,14.359949068514782
81,71,46,14.330299903348795
81,71,51,14.304380994203155
81,71,56,14.281411717800136
81,71,61,14.260828076374892
81,71,66,14.242210197103919
81,71,71,14.225237627116165
81,71,76,14.209660599782643
81,71,81,14.195280911278926
81,71,86,14.181938809334923
81,71,91,14.169503770558755
81,71,96,14.157867866385814
81,76,1,16.249084699336823
81,76,6,15.216841968176881
81,76,11,14.972336685389832
81,76,16,14.841160253980377
81,76,21,14.75406338119341
81,76,26,14.68991166247035
81,76,31,14.639646786902722
81,76,36,14.598609769300829
81,76,41,14.56410945824983
81,76,46,14.534460293083843
81,76,51,14.508541383938201
81,76,56,14.485572107535184
81,76,61,14.46498846610994
81,76,66,14.446370586838965
81,76,71,14.429398016851213
81,76,76,14.41382098951769
81,76,81,14.399441301013972
81,76,86,14.386099199069971
81,76,91,14.373664160293803
81,76,96,14.362028256120862
81,81,1,16.440232142495145
81,81,6,15.407989411335205
81,81,11,15.163484128548156
81,81,16,15.0323076971387
81,81,21,14.945210824351731
81,81,26,14.881059105628673
81,81,31,14.830794230061045
81,81,36,14.78975721245915
81,81,41,14.755256901408153
81,81,46,14.725607736242166
81,81,51,14.699688827096525
81,81,56,14.676719550693507
81,81,61,14.656135909268263
81,81,66,14.637518029997288
81,81,71,14.620545460009536
81,81,76,14.604968432676012
81,81,81,14.590588744172296
81,81,86,14.577246642228294
81,81,91,14.564811603452126
81,81,96,14.553175699279185
81,86,1,16.619926567238352
81,86,6,15.587683836078412
81,86,11,15.343178553291361
81,86,16,15.212002121881907
81,86,21,15.124905249094938
81,86,26,15.06075353037188
81,86,31,15.010488654804252
81,86,36,14.969451637202358
81,86,41,14.93495132615136
81,86,46,14.905302160985373
81,86,51,14.879383251839732
81,86,56,14.856413975436714
81,86,61,14.83583033401147
81,86,66,14.817212454740496
81,86,71,14.800239884752743
81,86,76,14.78466285741922
81,86,81,14.770283168915503
81,86,86,14.756941066971502
81,86,91,14.744506028195334
81,86,96,14.732870124022392
81,91,1,16.78946319802838
81,91,6,15.75722046686844
81,91,11,15.512715184081388
81,91,16,15.381538752671934
81,91,21,15.294441879884966
81,91,26,15.230290161161907
81,91,31,15.18002528559428
81,91,36,15.138988267992385
81,91,41,15.104487956941387
81,91,46,15.0748387917754
81,91,51,15.04891988262976
81,91,56,15.02595060622674
81,91,61,15.005366964801496
81,91,66,14.986749085530523
81,91,71,14.969776515542769
81,91,76,14.954199488209246
81,91,81,14.93981979970553
81,91,86,14.926477697761527
81,91,91,14.914042658985359
81,91,96,14.902406754812418
81,96,1,16.949929252881336
81,96,6,15.917686521721397
81,96,11,15.673181238934347
81,96,16,15.542004807524894
81,96,21,15.454907934737925
81,96,26,15.390756216014864
81,96,31,15.340491340447237
81,96,36,15.299454322845344
81,96,41,15.264954011794345
81,96,46,15.235304846628358
81,96,51,15.209385937482718
81,96,56,15.186416661079699
81,96,61,15.165833019654455
81,96,66,15.147215140383482
81,96,71,15.130242570395728
81,96,76,15.114665543062205
81,96,81,15.100285854558487
81,96,86,15.086943752614486
81,96,91,15.074508713838318
81,96,96,15.062872809665377
86,1,1,3.2868337492683635
86,1,6,2.2545910181084228
86,1,11,2.0100857353213732
86,1,16,1.8789093039119187
86,1,21,1.79181243112495
86,1,26,1.7276607124018906
86,1,31,1.677395836834263
86,1,36,1.6363588192323695
86,1,41,1.601858508181371
86,1,46,1.572209343015384
86,1,51,1.5462904338697434
86,1,56,1.5233211574667251
86,1,61,1.5027375160414813
86,1,66,1.484119636770507
86,1,71,1.467147066782754
86,1,76,1.4515700394492306
86,1,81,1.4371903509455142
86,1,86,1.423848249001512
86,1,91,1.411413210225344
86,1,96,1.399777306052403
86,6,1,8.662112156952528
86,6,6,7.629869425792588
86,6,11,7.385364143005538
86,6,16,7.254187711596083
86,6,21,7.1670908388091155
86,6,26,7.102939120086055
86,6,31,7.052674244518428
86,6,36,7.011637226916535
86,6,41,6.977136915865536
86,6,46,6.947487750699549
86,6,51,6.921568841553908
86,6,56,6.8985995651508905
86,6,61,6.878015923725646
86,6,66,6.859398044454672
86,6,71,6.842425474466919
86,6,76,6.826848447133396
86,6,81,6.812468758629679
86,6,86,6.799126656685677
86,6,91,6.786691617909509
86,6,96,6.775055713736568
86,11,1,10.480519567663475
86,11,6,9.448276836503535
86,11,11,9.203771553716486
86,11,16,9.07259512230703
86,11,21,8.985498249520061
86,11,26,8.921346530797003
86,11,31,8.871081655229375
86,11,36,8.83004463762748
86,11,41,8.795544326576483
86,11,46,8.765895161410496
86,11,51,8.739976252264855
86,11,56,8.717006975861837
86,11,61,8.696423334436593
86,11,66,8.677805455165618
86,11,71,8.660832885177866
86,11,76,8.645255857844342
86,11,81,8.630876169340626
86,11,86,8.617534067396624
86,11,91,8.605099028620455
86,11,96,8.593463124447515
86,16,1,11.604599915987707
86,16,6,10.572357184827766
86,16,11,10.327851902040717
86,16,16,10.196675470631263
86,16,21,10.109578597844294
86,16,26,10.045426879121234
86,16,31,9.995162003553606
86,16,36,9.954124985951713
86,16,41,9.919624674900714
86,16,46,9.889975509734727
86,16,51,9.864056600589088
86,16,56,9.841087324186068
86,16,61,9.820503682760824
86,16,66,9.801885803489851
86,16,71,9.784913233502097
86,16,76,9.769336206168575
86,16,81,9.754956517664858
86,16,86,9.741614415720855
86,16,91,9.729179376944687
86,16,96,9.717543472771746
86,21,1,12.420401062438632
86,21,6,11.388158331278692
86,21,11,11.143653048491641
86,21,16,11.012476617082188
86,21,21,10.925379744295219
86,21,26,10.86122802557216
86,21,31,10.810963150004532
86,21,36,10.769926132402638
86,21,41,10.73542582135164
86,21,46,10.705776656185654
86,21,51,10.679857747040012
86,21,56,10.656888470636995
86,21,61,10.63630482921175
86,21,66,10.617686949940776
86,21,71,10.600714379953024
86,21,76,10.5851373526195
86,21,81,10.570757664115783
86,21,86,10.557415562171782
86,21,91,10.544980523395612
86,21,96,10.533344619222673
86,26,1,13.06112336333281
86,26,6,12.02888063217287
86,26,11,11.784375349385819
86,26,16,11.653198917976365
86,26,21,11.566102045189396
86,26,26,11.501950326466337
86,26,31,11.45168545089871
86,26,36,11.410648433296815
86,26,41,11.376148122245818
86,26,46,11.346498957079831
86,26,51,11.32058004793419
86,26,56,11.297610771531172
86,26,61,11.277027130105928
86,26,66,11.258409250834953
86,26,71,11.241436680847201
86,26,76,11.225859653513677
86,26,81,11.21147996500996
86,26,86,11.198137863065957
86,26,91,11.18570282428979
86,26,96,11.17406692011685
86,31,1,13.588795362723802
86,31,6,12.55655263156386
86,31,11,12.312047348776812
86,31,16,12.180870917367358
86,31,21,12.093774044580389
86,31,26,12.029622325857328
86,31,31,11.979357450289701
86,31,36,11.938320432687808
86,31,41,11.903820121636809
86,31,46,11.874170956470822
86,31,51,11.848252047325182
86,31,56,11.825282770922163
86,31,61,11.80469912949692
86,31,66,11.786081250225946
86,31,71,11.769108680238192
86,31,76,11.75353165290467
86,31,81,11.739151964400953
86,31,86,11.72580986245695
86,31,91,11.713374823680782
86,31,96,11.701738919507841
86,36,1,14.037390564636693
86,36,6,13.005147833476753
86,36,11,12.760642550689703
86,36,16,12.629466119280249
86,36,21,12.54236924649328
86,36,26,12.478217527770221
86,36,31,12.427952652202594
86,36,36,12.3869156346007
86,36,41,12.352415323549701
86,36,46,12.322766158383715
86,36,51,12.296847249238073
86,36,56,12.273877972835056
86,36,61,12.253294331409812
86,36,66,12.234676452138837
86,36,71,12.217703882151085
86,36,76,12.20212685481756
86,36,81,12.187747166313844
86,36,86,12.174405064369841
86,36,91,12.161970025593673
86,36,96,12.150334121420734
86,41,1,14.427549949381287
86,41,6,13.395307218221346
86,41,11,13.150801935434297
86,41,16,13.019625504024843
86,41,21,12.932528631237874
86,41,26,12.868376912514814
86,41,31,12.818112036947186
86,41,36,12.777075019345293
86,41,41,12.742574708294294
86,41,46,12.712925543128307
86,41,51,12.687006633982667
86,41,56,12.664037357579648
86,41,61,12.643453716154404
86,41,66,12.624835836883431
86,41,71,12.607863266895677
86,41,76,12.592286239562155
86,41,81,12.577906551058437
86,41,86,12.564564449114435
86,41,91,12.552129410338267
86,41,96,12.540493506165326
86,46,1,14.772757938735648
86,46,6,13.740515207575708
86,46,11,13.496009924788659
86,46,16,13.364833493379203
86,46,21,13.277736620592234
86,46,26,13.213584901869176
86,46,31,13.163320026301548
86,46,36,13.122283008699654
86,46,41,13.087782697648656
86,46,46,13.05813353248267
86,46,51,13.032214623337028
86,46,56,13.00924534693401
86,46,61,12.988661705508767
86,46,66,12.970043826237792
86,46,71,12.95307125625004
86,46,76,12.937494228916515
86,46,81,12.923114540412799
86,46,86,12.909772438468798
86,46,91,12.89733739969263
86,46,96,12.885701495519688
86,51,1,15.082310647441341
86,51,6,14.0500679162814
86,51,11,13.80556263349435
86,51,16,13.674386202084897
86,51,21,13.587289329297928
86,51,26,13.523137610574867
86,51,31,13.47287273500724
86,51,36,13.431835717405347
86,51,41,13.397335406354347
86,51,46,13.36768624118836
86,51,51,13.341767332042721
86,51,56,13.318798055639702
86,51,61,13.298214414214458
86,51,66,13.279596534943485
86,51,71,13.262623964955731
86,51,76,13.247046937622208
86,51,81,13.232667249118492
86,51,86,13.219325147174489
86,51,91,13.206890108398321
86,51,96,13.19525420422538
86,56,1,15.362888821473812
86,56,6,14.33064609031387
86,56,11,14.08614080752682
86,56,16,13.954964376117367
86,56,21,13.867867503330398
86,56,26,13.803715784607338
86,56,31,13.75345090903971
86,56,36,13.712413891437818
86,56,41,13.677913580386818
86,56,46,13.648264415220831
86,56,51,13.622345506075192
86,56,56,13.599376229672172
86,56,61,13.578792588246928
86,56,66,13.560174708975955
86,56,71,13.543202138988201
86,56,76,13.527625111654679
86,56,81,13.513245423150961
86,56,86,13.49990332120696
86,56,91,13.487468282430791
86,56,96,13.47583237825785
86,61,1,15.619455341788298
86,61,6,14.587212610628356
86,61,11,14.342707327841307
86,61,16,14.211530896431853
86,61,21,14.124434023644884
86,61,26,14.060282304921824
86,61,31,14.010017429354196
86,61,36,13.968980411752304
86,61,41,13.934480100701304
86,61,46,13.904830935535317
86,61,51,13.878912026389678
86,61,56,13.855942749986658
86,61,61,13.835359108561414
86,61,66,13.816741229290441
86,61,71,13.799768659302687
86,61,76,13.784191631969165
86,61,81,13.769811943465449
86,61,86,13.756469841521445
86,61,91,13.744034802745277
86,61,96,13.732398898572336
86,66,1,15.85579797534764
86,66,6,14.8235552441877
86,66,11,14.57904996140065
86,66,16,14.447873529991195
86,66,21,14.360776657204227
86,66,26,14.296624938481168
86,66,31,14.24636006291354
86,66,36,14.205323045311646
86,66,41,14.170822734260648
86,66,46,14.141173569094661
86,66,51,14.11525465994902
86,66,56,14.092285383546002
86,66,61,14.071701742120759
86,66,66,14.053083862849784
86,66,71,14.03611129286203
86,66,76,14.020534265528507
86,66,81,14.006154577024791
86,66,86,13.992812475080788
86,66,91,13.98037743630462
86,66,96,13.96874153213168
86,71,1,16.074873380392308
86,71,6,15.042630649232368
86,71,11,14.79812536644532
86,71,16,14.666948935035865
86,71,21,14.579852062248897
86,71,26,14.515700343525836
86,71,31,14.46543546795821
86,71,36,14.424398450356316
86,71,41,14.389898139305316
86,71,46,14.360248974139331
86,71,51,14.33433006499369
86,71,56,14.311360788590672
86,71,61,14.290777147165427
86,71,66,14.272159267894454
86,71,71,14.2551866979067
86,71,76,14.239609670573177
86,71,81,14.225229982069461
86,71,86,14.211887880125458
86,71,91,14.19945284134929
86,71,96,14.187816937176349
86,76,1,16.279033770127356
86,76,6,15.246791038967416
86,76,11,15.002285756180367
86,76,16,14.871109324770911
86,76,21,14.784012451983944
86,76,26,14.719860733260884
86,76,31,14.669595857693256
86,76,36,14.628558840091364
86,76,41,14.594058529040364
86,76,46,14.564409363874377
86,76,51,14.538490454728736
86,76,56,14.515521178325718
86,76,61,14.494937536900474
86,76,66,14.4763196576295
86,76,71,14.459347087641747
86,76,76,14.443770060308223
86,76,81,14.429390371804507
86,76,86,14.416048269860505
86,76,91,14.403613231084337
86,76,96,14.391977326911396
86,81,1,16.47018121328568
